Nombre Producto;Sub Categoría Producto;Categoría Producto;Color;Fecha;Cantidad;Precio;Nombre Cliente;Genero;Ingreso Anual;Estado Civil;Rango Edad;Tipo Tienda;Nombre Tienda;País
Contoso Coffee Maker 5C E0900 Dorado;Máquinas de café;Electrodomésticos;Dorado;08/01/2016;1;149;Johnson, James;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Proseware Scan Jet Digital Flat Bed Scanner M300 Gris Plata;Impresoras, escáneres y fax;Computadoras;Gris Plata;08/01/2016;1;121;Perez, Timothy;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso In-Line Coupler E180 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;08/01/2016;1;250;Rodriguez, Destiny;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Proseware CRT15 E10 Negro;MAC;Computadoras;Negro;08/01/2016;1;49;Hall, Natalie;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum Compact Digital Camera M200 Naranja;Cámaras Digitales;Cámaras y videocámaras;Naranja;08/01/2016;52;998;Martin, Nicholas;Masculino;70000;Soltero;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
SV 80GB USB2.0 Portable Hard Disk E500 Azul;Accesorios de Computadoras;Computadoras;Azul;08/01/2016;2;102;Russell, David;Masculino;70000;Casado;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
Proseware Scan Jet Digital Flat Bed Scanner M300 Gris Plata;Impresoras, escáneres y fax;Computadoras;Gris Plata;31/07/2016;1;121;Perez, Timothy;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso In-Line Coupler E180 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;31/07/2016;1;250;Rodriguez, Destiny;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Proseware CRT15 E10 Negro;MAC;Computadoras;Negro;31/07/2016;1;49;Hall, Natalie;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso CActivonectivity Starter Kit Smart Buy M680 Blanco;Accesorios de Computadoras;Computadoras;Blanco;31/07/2016;52;27,9;Perez, Sydney;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum Ultra Compact Digital Camera M190 Rosa;Cámaras Digitales;Cámaras y videocámaras;Rosa;31/07/2016;51;998;Martin, Nicholas;Masculino;70000;Soltero;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum CActivosumer Digital Camera E100 Rosa;Cámaras Digitales;Cámaras y videocámaras;Rosa;31/07/2016;51;998;Martin, Nicholas;Masculino;70000;Soltero;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum Compact Digital Camera M200 Dorado;Cámaras Digitales;Cámaras y videocámaras;Dorado;31/07/2016;51;998;Martin, Nicholas;Masculino;70000;Soltero;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum Ultra Compact Digital Camera M190 Dorado;Cámaras Digitales;Cámaras y videocámaras;Dorado;31/07/2016;51;998;Martin, Nicholas;Masculino;70000;Soltero;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum Ultra Compact Digital Camera M190 Naranja;Cámaras Digitales;Cámaras y videocámaras;Naranja;31/07/2016;51;998;Martin, Nicholas;Masculino;70000;Soltero;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum Compact Digital Camera M200 Verde;Cámaras Digitales;Cámaras y videocámaras;Verde;31/07/2016;51;998;Martin, Nicholas;Masculino;70000;Soltero;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
"Fabrikam Trendsetter 1/3"" 8.5mm X200 Azul";Videocámaras;Cámaras y videocámaras;Azul;31/07/2016;53;998;Martin, Nicholas;Masculino;70000;Soltero;Entre 51 y 60 años;Tienda;Tienda Dallas;Estados Unidos
Proseware Scan Jet Digital Flat Bed Scanner M300 Gris Plata;Impresoras, escáneres y fax;Computadoras;Gris Plata;30/07/2016;1;121;Perez, Timothy;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso In-Line Coupler E180 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;30/07/2016;1;250;Rodriguez, Destiny;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso CActivonectivity Starter Kit Smart Buy M680 Blanco;Accesorios de Computadoras;Computadoras;Blanco;30/07/2016;4;27,9;Perez, Sydney;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso Bright Light battery E20 Blanco;Accesorios de Computadoras;Computadoras;Blanco;29/07/2016;53;1599;White, Christopher;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Proseware Scan Jet Digital Flat Bed Scanner M300 Gris Plata;Impresoras, escáneres y fax;Computadoras;Gris Plata;29/07/2016;1;121;Perez, Timothy;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Coffee Maker 4C E0800 Blanco;Máquinas de café;Electrodomésticos;Blanco;29/07/2016;51;1599;Moore, Fernando;Masculino;60000;Casado;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
Contoso In-Line Coupler E180 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;29/07/2016;1;250;Rodriguez, Destiny;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
MGS Age of Mythology 2009 E158;Juegos para Descargar;Juegos y juguetes;Blanco;29/07/2016;51;32;Barnes, Elizabeth;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
MGS Age of Mythology 2009 E158;Juegos para Descargar;Juegos y juguetes;Blanco;29/07/2016;1;32;Long, Caleb;Masculino;60000;Casado;Entre 41 y 50 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso Coffee Maker Auto 5C E0900 Dorado;Máquinas de café;Electrodomésticos;Dorado;29/07/2016;51;1599;Brown, Samantha;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Litware Microwave 1.5CuFt X110 Gris Plata;Microondas;Electrodomésticos;Gris Plata;29/07/2016;2;665,94;Miller, Joseph;Masculino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Coffee Maker Auto 5C E0900 Blanco;Máquinas de café;Electrodomésticos;Blanco;29/07/2016;51;1599;Howard, Brooke;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Coffee Maker 5C E0900 Blanco;Máquinas de café;Electrodomésticos;Blanco;29/07/2016;51;1599;Morris, Mackenzie;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso CActivonectivity Starter Kit Smart Buy M680 Blanco;Accesorios de Computadoras;Computadoras;Blanco;29/07/2016;1;27,9;Perez, Sydney;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso Coffee Maker 4C E0800 Dorado;Máquinas de café;Electrodomésticos;Dorado;29/07/2016;51;1599;Yang, Aaron;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso Coffee Maker Super-Auto 12C X1250 Blanco;Máquinas de café;Electrodomésticos;Blanco;29/07/2016;51;1599;Campbell, Timothy;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso Mini Battery Charger Kit E320 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;29/07/2016;53;24,99;Bennett, Jordyn;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso Coffee Maker 12C M1000 Blanco;Máquinas de café;Electrodomésticos;Blanco;29/07/2016;51;1599;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Proseware Scan Jet Digital Flat Bed Scanner M300 Gris Plata;Impresoras, escáneres y fax;Computadoras;Gris Plata;28/07/2016;1;121;Perez, Timothy;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
SV 40GB USB2.0 Portable Hard Disk E400 Dorado;Accesorios de Computadoras;Computadoras;Dorado;28/07/2016;1;75,99;Edwards, Eric;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso USB Cable M250 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;28/07/2016;1;25;Edwards, Eric;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
SV 40GB USB2.0 Portable Hard Disk E400 Dorado;Accesorios de Computadoras;Computadoras;Dorado;28/07/2016;1;75,99;Howard, Brianna;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso USB Cable M250 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;28/07/2016;1;25;Howard, Brianna;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso In-Line Coupler E180 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;28/07/2016;1;250;Rodriguez, Destiny;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
SV 40GB USB2.0 Portable Hard Disk E400 Dorado;Accesorios de Computadoras;Computadoras;Dorado;28/07/2016;3;75,99;Garcia, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso USB Cable M250 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;28/07/2016;1;25;Garcia, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
SV 40GB USB2.0 Portable Hard Disk E400 Dorado;Accesorios de Computadoras;Computadoras;Dorado;28/07/2016;2;75,99;Morgan, Abigail;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso USB Cable M250 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;28/07/2016;1;25;Morgan, Abigail;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Litware Microwave 1.5CuFt X110 Gris Plata;Microondas;Electrodomésticos;Gris Plata;28/07/2016;1;665,94;Miller, Joseph;Masculino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
SV 40GB USB2.0 Portable Hard Disk E400 Dorado;Accesorios de Computadoras;Computadoras;Dorado;28/07/2016;3;75,99;Nath, Yolanda;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso USB Cable M250 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;28/07/2016;1;25;Nath, Yolanda;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso CActivonectivity Starter Kit Smart Buy M680 Blanco;Accesorios de Computadoras;Computadoras;Blanco;28/07/2016;1;27,9;Perez, Sydney;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso Mini Battery Charger Kit E320 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;28/07/2016;1;24,99;Bennett, Jordyn;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
SV 16xDVD M360 Negro;VCD & DVD;TV y Video;Negro;27/07/2016;1;126,9;Miller, Kayla;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Proseware Scan Jet Digital Flat Bed Scanner M300 Gris Plata;Impresoras, escáneres y fax;Computadoras;Gris Plata;27/07/2016;1;121;Perez, Timothy;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso USB Wave Multi-media Keyboard E280 Azul;Accesorios de Computadoras;Computadoras;Azul;27/07/2016;1;1299;Miller, Kayla;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
MGS Hand Games for Office worker L299 Dorado;Juegos en caja;Juegos y juguetes;Dorado;27/07/2016;53;16,89;Martin, Lucas;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
SV 16xDVD M360 Negro;VCD & DVD;TV y Video;Negro;27/07/2016;1;126,9;Diaz, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Smart Battery M901 Azul;Accesorios de Computadoras;Computadoras;Azul;27/07/2016;1;1184,97;Diaz, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
SV 16xDVD M360 Negro;VCD & DVD;TV y Video;Negro;27/07/2016;2;126,9;Prasad, Molly;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso Digital Camera Accessory kit M200 Azul;Accesorios de Computadoras;Computadoras;Azul;27/07/2016;1;1184,97;Prasad, Molly;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
SV 16xDVD M360 Negro;VCD & DVD;TV y Video;Negro;27/07/2016;1;126,9;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso ADSL Modem Splitter/Filter X 1 E100 Negro;Accesorios de Computadoras;Computadoras;Negro;27/07/2016;1;1299;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Litware Microwave 1.5CuFt X110 Gris Plata;Microondas;Electrodomésticos;Gris Plata;27/07/2016;1;665,94;Miller, Joseph;Masculino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
WWI 4GB Video Grabadora X200 Amarillo;Grabadora;Audio;Amarillo;27/07/2016;4;599;Russell, Arianna;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
WWI 1GB Digital Voice Recorder Pen E100 Rojo;Grabadora;Audio;Rojo;27/07/2016;1;599;Russell, Arianna;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
SV 16xDVD M360 Negro;VCD & DVD;TV y Video;Negro;27/07/2016;1;126,9;Rodriguez, Joshua;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Sistema Home Theater 2.1 Channel M1210 Negro;Sistema Home Theater;TV y Video;Negro;27/07/2016;51;329;Russell, Arianna;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso ADSL Modem Splitter/Filter X 3 E300 Negro;Accesorios de Computadoras;Computadoras;Negro;27/07/2016;1;1299;Rodriguez, Joshua;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Pen Touch Screen Teléfonos M320 Negro;Teléfonos de pantalla táctil;Teléfonos Móviles;Negro;27/07/2016;51;290;Jones, Michael;Masculino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso CActivonectivity Starter Kit Smart Buy M680 Blanco;Accesorios de Computadoras;Computadoras;Blanco;27/07/2016;1;27,9;Perez, Sydney;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso Mini Battery Charger Kit E320 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;27/07/2016;1;24,99;Bennett, Jordyn;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;27/07/2016;1;24,99;Kelly, Bryan;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Litware Sistema Home Theater 5.1 Channel M516 Dorado;Sistema Home Theater;TV y Video;Dorado;26/07/2016;51;579;Powell, Dylan;Masculino;70000;Casado;Entre 51 y 60 años;Tienda;Tienda Chicago;Estados Unidos
MGS Hand Games for Office worker L299 Dorado;Juegos en caja;Juegos y juguetes;Dorado;26/07/2016;1;16,89;Martin, Lucas;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Fabrikam SLR Camera M150 Verde;Cámaras digitales SLR;Cámaras y videocámaras;Verde;26/07/2016;51;665,94;Miller, Joseph;Masculino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Litware Microwave 1.5CuFt X110 Gris Plata;Microondas;Electrodomésticos;Gris Plata;26/07/2016;1;665,94;Miller, Joseph;Masculino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Pen Touch Screen Teléfonos M320 Negro;Teléfonos de pantalla táctil;Teléfonos Móviles;Negro;26/07/2016;3;290;Jones, Michael;Masculino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso CActivonectivity Starter Kit Smart Buy M680 Blanco;Accesorios de Computadoras;Computadoras;Blanco;26/07/2016;1;27,9;Perez, Sydney;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso behind Centrex X15 Gris Plata;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Gris Plata;26/07/2016;4;500;Parker, Jennifer;Femenino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso Mini Battery Charger Kit E320 Blanco;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Blanco;26/07/2016;1;24,99;Bennett, Jordyn;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;26/07/2016;1;24,99;Kelly, Bryan;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
A. Datum SLR-like Digital Camera M400 Dorado;Cámaras Digitales;Cámaras y videocámaras;Dorado;25/07/2016;51;196,9;Simmons, Elizabeth;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
MGS Hand Games for Office worker L299 Dorado;Juegos en caja;Juegos y juguetes;Dorado;25/07/2016;1;16,89;Martin, Lucas;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Pen Touch Screen Teléfonos M320 Negro;Teléfonos de pantalla táctil;Teléfonos Móviles;Negro;25/07/2016;1;290;Jones, Michael;Masculino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso CActivonectivity Starter Kit Smart Buy M680 Blanco;Accesorios de Computadoras;Computadoras;Blanco;25/07/2016;1;27,9;Perez, Sydney;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso In front of Centrex L15 Gris Plata;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Gris Plata;25/07/2016;1;500;Parker, Jennifer;Femenino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Proseware Air Conditioner 7000BTU E260 Rojo;Aires Acondicionados;Electrodomésticos;Rojo;25/07/2016;1;299,99;Parker, Jennifer;Femenino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;25/07/2016;1;24,99;Kelly, Bryan;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
A. Datum SLR-like Digital Camera M400 Dorado;Cámaras Digitales;Cámaras y videocámaras;Dorado;24/07/2016;4;196,9;Simmons, Elizabeth;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
MGS Hand Games for Office worker L299 Dorado;Juegos en caja;Juegos y juguetes;Dorado;24/07/2016;1;16,89;Martin, Lucas;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Fabrikam Coffee Maker 5C E090 Dorado;Máquinas de café;Electrodomésticos;Dorado;24/07/2016;51;149;Sanders, Alexa;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Pen Touch Screen Teléfonos M320 Negro;Teléfonos de pantalla táctil;Teléfonos Móviles;Negro;24/07/2016;1;290;Jones, Michael;Masculino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
NT Washer & Dryer 15.5in E1550 Dorado;Lavadoras y secadoras;Electrodomésticos;Dorado;24/07/2016;1;499,9;Griffin, Miguel;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;24/07/2016;1;24,99;Kelly, Bryan;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
A. Datum SLR-like Digital Camera M400 Dorado;Cámaras Digitales;Cámaras y videocámaras;Dorado;23/07/2016;1;196,9;Simmons, Elizabeth;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
MGS Hand Games for Office worker L299 Dorado;Juegos en caja;Juegos y juguetes;Dorado;23/07/2016;1;16,89;Martin, Lucas;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Fabrikam Coffee Maker 5C E090 Dorado;Máquinas de café;Electrodomésticos;Dorado;23/07/2016;4;149;Sanders, Alexa;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Pen Touch Screen Teléfonos M320 Negro;Teléfonos de pantalla táctil;Teléfonos Móviles;Negro;23/07/2016;1;290;Jones, Michael;Masculino;70000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
The Teléfono Company Touch Screen Teléfonos 4-Wire/Activo-wall M302 Plateado;Teléfonos de pantalla táctil;Teléfonos Móviles;Plateado;23/07/2016;51;289;Martin, Madison;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
WWI Desk Lamp E120 Gris Plata;Lámparas;Electrodomésticos;Gris Plata;23/07/2016;3;29,99;Deng, Wayne;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
NT Washer & Dryer 25.5in M2550 Dorado;Lavadoras y secadoras;Electrodomésticos;Dorado;23/07/2016;2;499,9;Griffin, Miguel;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;23/07/2016;1;24,99;Kelly, Bryan;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
A. Datum SLR-like Digital Camera M400 Dorado;Cámaras Digitales;Cámaras y videocámaras;Dorado;22/07/2016;1;196,9;Simmons, Elizabeth;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
MGS Flight Simulator X M250;Juegos para Descargar;Juegos y juguetes;Rosa;22/07/2016;1;70,13;Robinson, Alyssa;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
MGS Flight Simulator X M250;Juegos para Descargar;Juegos y juguetes;Rosa;22/07/2016;1;70,13;Perry, Jennifer;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
MGS Flight Simulator X M250;Juegos para Descargar;Juegos y juguetes;Rosa;22/07/2016;1;70,13;Wang, Zachary;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
MGS Flight Simulator X M250;Juegos para Descargar;Juegos y juguetes;Rosa;22/07/2016;1;70,13;Posti, Juha-Pekka;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Fabrikam Coffee Maker 5C E090 Dorado;Máquinas de café;Electrodomésticos;Dorado;22/07/2016;1;149;Sanders, Alexa;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
The Teléfono Company Touch Screen Teléfonos 4-Wire/Activo-wall M302 Plateado;Teléfonos de pantalla táctil;Teléfonos Móviles;Plateado;22/07/2016;4;289;Martin, Madison;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
MGS Flight Simulator X M250;Juegos para Descargar;Juegos y juguetes;Rosa;22/07/2016;1;70,13;Richardson, Caitlin;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
MGS Flight Simulator X M250;Juegos para Descargar;Juegos y juguetes;Rosa;22/07/2016;3;70,13;Washington, Caroline;Femenino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Dallas;Estados Unidos
WWI Desk Lamp E120 Gris Plata;Lámparas;Electrodomésticos;Gris Plata;22/07/2016;1;29,99;Deng, Wayne;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
MGS Flight Simulator X M250;Juegos para Descargar;Juegos y juguetes;Rosa;22/07/2016;4;70,13;Peterson, Steven;Masculino;60000;Casado;Entre 51 y 60 años;Tienda;Tienda Los Angeles;Estados Unidos
NT Washer & Dryer 27in L2700 Dorado;Lavadoras y secadoras;Electrodomésticos;Dorado;22/07/2016;1;499,9;Griffin, Miguel;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;22/07/2016;1;24,99;Kelly, Bryan;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
A. Datum Slim Digital Camera M180 Rosa;Cámaras Digitales;Cámaras y videocámaras;Rosa;21/07/2016;51;999;Patterson, Alexis;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
A. Datum SLR-like Digital Camera M400 Dorado;Cámaras Digitales;Cámaras y videocámaras;Dorado;21/07/2016;1;196,9;Simmons, Elizabeth;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
The Teléfono Company Touch Screen Teléfonos 4-Wire/Activo-wall M302 Plateado;Teléfonos de pantalla táctil;Teléfonos Móviles;Plateado;21/07/2016;3;289;Martin, Madison;Femenino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
SV DVD Recorder L240 Plateado;Películas DVD;Música, películas y audiolibros;Plateado;21/07/2016;51;219;Harris, Anthony;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
WWI Desk Lamp E120 Gris Plata;Lámparas;Electrodomésticos;Gris Plata;21/07/2016;1;29,99;Deng, Wayne;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
NT Washer & Dryer 15.5in E1550 Blanco;Lavadoras y secadoras;Electrodomésticos;Blanco;21/07/2016;1;499,9;Griffin, Miguel;Masculino;70000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
